,Name,Adress,Rating,RoomType,RoomSize,Price
0,Heritage Suites Hotel,"Wat Polangka, Slor Kram cummune, Siem Reap, Cambodia",8.6,Heritage Double Room,30 m²,"KHR 433,156"
1,Heritage Suites Hotel,"Wat Polangka, Slor Kram cummune, Siem Reap, Cambodia",8.6,Bungalow Suite,80 m²,"KHR 618,794"
2,Heritage Suites Hotel,"Wat Polangka, Slor Kram cummune, Siem Reap, Cambodia",8.6,Suite with Private Pool,80 m²,"KHR 835,371"
3,Heritage Suites Hotel,"Wat Polangka, Slor Kram cummune, Siem Reap, Cambodia",8.6,Residence Suite,160 m²,"KHR 1,144,768"
4,Heritage Suites Hotel,"Wat Polangka, Slor Kram cummune, Siem Reap, Cambodia",8.6,Residence Suite,160 m²,"KHR 1,299,467"
