,Name,Adress,Rating,RoomType,RoomSize,Price
0,Maison Leab,"River Rd Beung Donpa Village, Sla Kram Commune, Siem Reap, Cambodia",9.7,One-Bedroom Apartment,65 m²,"KHR 308,572"
1,Maison Leab,"River Rd Beung Donpa Village, Sla Kram Commune, Siem Reap, Cambodia",9.7,One-Bedroom Apartment,65 m²,"KHR 350,650"
2,Maison Leab,"River Rd Beung Donpa Village, Sla Kram Commune, Siem Reap, Cambodia",9.7,Two-Bedroom Apartment,76 m²,"KHR 508,442"
3,Maison Leab,"River Rd Beung Donpa Village, Sla Kram Commune, Siem Reap, Cambodia",9.7,Two-Bedroom Apartment,76 m²,"KHR 550,520"
