,Name,Adress,Rating,RoomType,RoomSize,Price
0,UTEY Hotel,"Komai Street (Opposite to Kantha Bopha Hospital), Siem Reap, Cambodia",7.8,Double Room,24 m²,"KHR 118,808"
1,UTEY Hotel,"Komai Street (Opposite to Kantha Bopha Hospital), Siem Reap, Cambodia",7.8,Deluxe Double or Twin Room with City View,28 m²,"KHR 136,630"
2,UTEY Hotel,"Komai Street (Opposite to Kantha Bopha Hospital), Siem Reap, Cambodia",7.8,King Suite,45 m²,"KHR 237,617"
3,UTEY Hotel,"Komai Street (Opposite to Kantha Bopha Hospital), Siem Reap, Cambodia",7.8,Triple Room,26 m²,"KHR 136,630"
4,UTEY Hotel,"Komai Street (Opposite to Kantha Bopha Hospital), Siem Reap, Cambodia",7.8,Family Room,48 m²,"KHR 237,617"
