,Name,Adress,Rating,RoomType,RoomSize,Price
0,Five Rose Siem Reap Hostel,"No.0566, Group 2, Banteay Chas Village,Slorkram Commune, Siem Reap, Cambodia",7.8,Superior Double Room,20 m²,"KHR 56,104"
1,Five Rose Siem Reap Hostel,"No.0566, Group 2, Banteay Chas Village,Slorkram Commune, Siem Reap, Cambodia",7.8,Superior Twin Room,20 m²,"KHR 61,384"
2,Five Rose Siem Reap Hostel,"No.0566, Group 2, Banteay Chas Village,Slorkram Commune, Siem Reap, Cambodia",7.8,Superior Family Room,35 m²,"KHR 80,649"
