,Name,Adress,Rating,RoomType,RoomSize,Price
0,Somadevi Angkor Premium,"Located in Downtown, Old Market, Night Market and Pub Street, Siem Reap, Cambodia",8.4,Superior Double Room,36 m²,"KHR 304,240"
1,Somadevi Angkor Premium,"Located in Downtown, Old Market, Night Market and Pub Street, Siem Reap, Cambodia",8.4,Superior Twin Room,36 m²,"KHR 304,240"
2,Somadevi Angkor Premium,"Located in Downtown, Old Market, Night Market and Pub Street, Siem Reap, Cambodia",8.4,Deluxe Double Room with Balcony,40 m²,"KHR 450,275"
3,Somadevi Angkor Premium,"Located in Downtown, Old Market, Night Market and Pub Street, Siem Reap, Cambodia",8.4,Family Suite with Balcony,90 m²,"KHR 1,328,344"
4,Somadevi Angkor Premium,"Located in Downtown, Old Market, Night Market and Pub Street, Siem Reap, Cambodia",8.4,King Room with Balcony,45 m²,"KHR 535,463"
