,Name,Adress,Rating,URL,RoomType,Price,RoomSize
0,Apsara Centrepole Hotel,"# 522 Svay Dangkum, Old Market, Siem Reap, Cambodia",8.2,https://www.booking.com/hotel/kh/apsara-centrepole.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIRYXBzYXJhLWNlbnRyZXBvbGVICVgDaHiIAQGYAQm4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsPp2aIGwAIB0gIkODM2ZTk5NzItZTU4My00ZGVhLWI5MzAtMTlhZGJjMWNkNzEy2AIE4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=5&checkin_monthday=8&checkin_year=2023&checkout_month=5&checkout_monthday=9&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&type=total&#availability_target,Apsara Studio Twin with Balcony- Free Pick Up,"KHR 186,463",33 m²
1,Apsara Centrepole Hotel,"# 522 Svay Dangkum, Old Market, Siem Reap, Cambodia",8.2,https://www.booking.com/hotel/kh/apsara-centrepole.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIRYXBzYXJhLWNlbnRyZXBvbGVICVgDaHiIAQGYAQm4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsPp2aIGwAIB0gIkODM2ZTk5NzItZTU4My00ZGVhLWI5MzAtMTlhZGJjMWNkNzEy2AIE4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=5&checkin_monthday=8&checkin_year=2023&checkout_month=5&checkout_monthday=9&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&type=total&#availability_target,Apsara Studio Twin with Balcony- Free Pick Up,"KHR 206,265",33 m²
2,Apsara Centrepole Hotel,"# 522 Svay Dangkum, Old Market, Siem Reap, Cambodia",8.2,https://www.booking.com/hotel/kh/apsara-centrepole.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIRYXBzYXJhLWNlbnRyZXBvbGVICVgDaHiIAQGYAQm4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsPp2aIGwAIB0gIkODM2ZTk5NzItZTU4My00ZGVhLWI5MzAtMTlhZGJjMWNkNzEy2AIE4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=5&checkin_monthday=8&checkin_year=2023&checkout_month=5&checkout_monthday=9&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&type=total&#availability_target,Apsara Studio Double with Balcony - Free Pick Up,"KHR 202,964",33 m²
3,Apsara Centrepole Hotel,"# 522 Svay Dangkum, Old Market, Siem Reap, Cambodia",8.2,https://www.booking.com/hotel/kh/apsara-centrepole.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIRYXBzYXJhLWNlbnRyZXBvbGVICVgDaHiIAQGYAQm4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsPp2aIGwAIB0gIkODM2ZTk5NzItZTU4My00ZGVhLWI5MzAtMTlhZGJjMWNkNzEy2AIE4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=5&checkin_monthday=8&checkin_year=2023&checkout_month=5&checkout_monthday=9&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&type=total&#availability_target,Apsara Studio Double with Balcony - Free Pick Up,"KHR 222,766",33 m²
4,Apsara Centrepole Hotel,"# 522 Svay Dangkum, Old Market, Siem Reap, Cambodia",8.2,https://www.booking.com/hotel/kh/apsara-centrepole.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIRYXBzYXJhLWNlbnRyZXBvbGVICVgDaHiIAQGYAQm4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsPp2aIGwAIB0gIkODM2ZTk5NzItZTU4My00ZGVhLWI5MzAtMTlhZGJjMWNkNzEy2AIE4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=5&checkin_monthday=8&checkin_year=2023&checkout_month=5&checkout_monthday=9&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&type=total&#availability_target,Deluxe Twin Room with Balcony - Free pick up,"KHR 222,766",35 m²
5,Apsara Centrepole Hotel,"# 522 Svay Dangkum, Old Market, Siem Reap, Cambodia",8.2,https://www.booking.com/hotel/kh/apsara-centrepole.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIRYXBzYXJhLWNlbnRyZXBvbGVICVgDaHiIAQGYAQm4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsPp2aIGwAIB0gIkODM2ZTk5NzItZTU4My00ZGVhLWI5MzAtMTlhZGJjMWNkNzEy2AIE4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=5&checkin_monthday=8&checkin_year=2023&checkout_month=5&checkout_monthday=9&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&type=total&#availability_target,Super Deluxe Double Room with Balcony- Free Pick Up,"KHR 288,770",42 m²
