,Name,Adress,Rating,RoomType,RoomSize,Price
0,Ravoeun Angkor Boutique,"194 Sombai Road, Siem Reap, Cambodia",8.2,Standard Double Room,25 m²,"KHR 48,266"
1,Ravoeun Angkor Boutique,"194 Sombai Road, Siem Reap, Cambodia",8.2,Standard Double Room,25 m²,"KHR 43,439"
2,Ravoeun Angkor Boutique,"194 Sombai Road, Siem Reap, Cambodia",8.2,Queen Suite,35 m²,"KHR 51,979"
3,Ravoeun Angkor Boutique,"194 Sombai Road, Siem Reap, Cambodia",8.2,King Suite,35 m²,"KHR 55,691"
4,Ravoeun Angkor Boutique,"194 Sombai Road, Siem Reap, Cambodia",8.2,Deluxe Double Room with Bath,30 m²,"KHR 59,404"
5,Ravoeun Angkor Boutique,"194 Sombai Road, Siem Reap, Cambodia",8.2,King Room with Balcony,25 m²,"KHR 59,404"
