,Name,Adress,Rating,RoomType,RoomSize,Price
0,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,Deluxe Double Room - Free Airport Pickup,32 m²,"KHR 134,113"
1,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,Deluxe Double Room - Free Airport Pickup,32 m²,"KHR 149,047"
2,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,Deluxe Twin Room - Free Airport Pickup,32 m²,"KHR 134,113"
3,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,Deluxe Twin Room - Free Airport Pickup,32 m²,"KHR 149,047"
4,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,King Suite - Free Airport Pickup,48 m²,"KHR 147,562"
5,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,King Suite - Free Airport Pickup,48 m²,"KHR 163,939"
6,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,One-Bedroom Villa - Free Airport Pickup,60 m²,"KHR 187,783"
7,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,One-Bedroom Villa - Free Airport Pickup,60 m²,"KHR 208,657"
