,Name,Adress,Rating,URL,RoomType,RoomSize,Price
0,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Superior Double Room ,40 m²,"KHR 344,173"
1,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Superior Double Room ,40 m²,"KHR 382,414"
2,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Superior Twin Room ,40 m²,"KHR 344,173"
3,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Superior Twin Room ,40 m²,"KHR 382,414"
4,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Double Room ,40 m²,"KHR 397,637"
5,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Double Room ,40 m²,"KHR 441,819"
6,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Twin Room ,40 m²,"KHR 397,637"
7,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Twin Room ,40 m²,"KHR 441,819"
8,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Champei Room ,42 m²,"KHR 451,101"
9,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,https://www.booking.com/hotel/kh/prince-d-angkor-spa.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEITcHJpbmNlLWQtYW5na29yLXNwYUgzWANoeIgBAZgBCbgBF8gBDNgBAegBAfgBDIgCAagCA7gC3uHYogbAAgHSAiRlNmU2ZmFjOS0zY2M0LTQ5MGEtYWJmMS02ZTAxNzYyOTFhMGHYAgbgAgE&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Champei Room ,42 m²,"KHR 501,223"
