,Name,Adress,Rating,RoomType,RoomSize,Price
0,Angkor Aurora,"No. 162, Street 27, Wat Bo, Siem Reap, Cambodia, Siem Reap, Cambodia",8.3,Classic Room King,35 m²,"KHR 163,362"
1,Angkor Aurora,"No. 162, Street 27, Wat Bo, Siem Reap, Cambodia, Siem Reap, Cambodia",8.3,Premier Deluxe King,45 m²,"KHR 173,881"
2,Angkor Aurora,"No. 162, Street 27, Wat Bo, Siem Reap, Cambodia, Siem Reap, Cambodia",8.3,Premier Deluxe Twin ,45 m²,"KHR 173,881"
3,Angkor Aurora,"No. 162, Street 27, Wat Bo, Siem Reap, Cambodia, Siem Reap, Cambodia",8.3,Deluxe Family Room,50 m²,"KHR 220,538"
4,Angkor Aurora,"No. 162, Street 27, Wat Bo, Siem Reap, Cambodia, Siem Reap, Cambodia",8.3,Premier Family Room,70 m²,"KHR 270,413"
