,Name,Adress,Rating,RoomType,RoomSize,Price
0,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Superior Double Room ,40 m²,"KHR 250,611"
1,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Superior Double Room ,40 m²,"KHR 250,611"
2,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Superior Twin Room ,40 m²,"KHR 250,611"
3,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Superior Twin Room ,40 m²,"KHR 250,611"
4,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Deluxe Double Room ,40 m²,"KHR 290,420"
5,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Deluxe Twin Room ,40 m²,"KHR 290,420"
6,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Champei Room ,42 m²,"KHR 326,723"
7,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Presidential Suite,80 m²,"KHR 1,570,911"
8,Prince d'Angkor Hotel & Spa,"Sivutha Bulvard, Sangkat Svay Dangkum, Siem Reap, Cambodia",8.5,Royal Suite with Pool View,80 m²,"KHR 2,125,350"
