,Name,Adress,Rating,URL,RoomType,RoomSize,Price
0,Two Seasons Siem Reap Hotel,"Angkor Night Market Street, Siem Reap, Cambodia",9.2,https://www.booking.com/hotel/kh/two-seasons-siem-reap.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIVdHdvLXNlYXNvbnMtc2llbS1yZWFwSDNYA2h4iAEBmAEJuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALw3NiiBsACAdICJGMwMDk5YzNkLWUyMDUtNDIwOC05MTU3LWIyYWRjZjkyOWQwONgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=23&checkin_year=2023&checkout_month=10&checkout_monthday=24&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Double Room with Balcony - Free one way Transfer,32 m²,"KHR 351,681"
1,Two Seasons Siem Reap Hotel,"Angkor Night Market Street, Siem Reap, Cambodia",9.2,https://www.booking.com/hotel/kh/two-seasons-siem-reap.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIVdHdvLXNlYXNvbnMtc2llbS1yZWFwSDNYA2h4iAEBmAEJuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALw3NiiBsACAdICJGMwMDk5YzNkLWUyMDUtNDIwOC05MTU3LWIyYWRjZjkyOWQwONgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=23&checkin_year=2023&checkout_month=10&checkout_monthday=24&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Twin Room with Balcony - Free one way Transfer,32 m²,"KHR 351,681"
2,Two Seasons Siem Reap Hotel,"Angkor Night Market Street, Siem Reap, Cambodia",9.2,https://www.booking.com/hotel/kh/two-seasons-siem-reap.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIVdHdvLXNlYXNvbnMtc2llbS1yZWFwSDNYA2h4iAEBmAEJuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALw3NiiBsACAdICJGMwMDk5YzNkLWUyMDUtNDIwOC05MTU3LWIyYWRjZjkyOWQwONgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=23&checkin_year=2023&checkout_month=10&checkout_monthday=24&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Junior Suite with Balcony - Free one way Transfer,38 m²,"KHR 453,782"
3,Two Seasons Siem Reap Hotel,"Angkor Night Market Street, Siem Reap, Cambodia",9.2,https://www.booking.com/hotel/kh/two-seasons-siem-reap.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIVdHdvLXNlYXNvbnMtc2llbS1yZWFwSDNYA2h4iAEBmAEJuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALw3NiiBsACAdICJGMwMDk5YzNkLWUyMDUtNDIwOC05MTU3LWIyYWRjZjkyOWQwONgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=23&checkin_year=2023&checkout_month=10&checkout_monthday=24&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,King Suite with Balcony - Free one way Transfer,45 m²,"KHR 555,883"
