,Name,Adress,Rating,RoomType,RoomSize,Price
0,Isann Lodge,"Road 60, Slorkram Commune, Siem Reap, Kemboja",8.3,Suite Garden,38 m²,"KHR 185,638"
1,Isann Lodge,"Road 60, Slorkram Commune, Siem Reap, Kemboja",8.3,Banglo,40 m²,"KHR 241,330"
2,Isann Lodge,"Road 60, Slorkram Commune, Siem Reap, Kemboja",8.3,Vila Dua Bilik Tidur,120 m²,"KHR 371,276"
3,Isann Lodge,"Road 60, Slorkram Commune, Siem Reap, Kemboja",8.3,Vila Empat Bilik Tidur,260 m²,"KHR 742,552"
