,Name,Adress,Rating,URL,RoomType,RoomSize,Price
0,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,https://www.booking.com/hotel/kh/marlen-dangkor-boutique.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIXbWFybGVuLWRhbmdrb3ItYm91dGlxdWVIM1gDaHiIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4ApzZ2aIGwAIB0gIkODIwZWZiYzctNTY1NS00NTc3LTgwYzAtNzE5NTcxMGU2NWM22AIG4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=6&checkin_monthday=9&checkin_year=2023&checkout_month=6&checkout_monthday=10&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Double Room - Free Airport Pickup,32 m²,"KHR 134,113"
1,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,https://www.booking.com/hotel/kh/marlen-dangkor-boutique.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIXbWFybGVuLWRhbmdrb3ItYm91dGlxdWVIM1gDaHiIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4ApzZ2aIGwAIB0gIkODIwZWZiYzctNTY1NS00NTc3LTgwYzAtNzE5NTcxMGU2NWM22AIG4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=6&checkin_monthday=9&checkin_year=2023&checkout_month=6&checkout_monthday=10&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Double Room - Free Airport Pickup,32 m²,"KHR 149,047"
2,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,https://www.booking.com/hotel/kh/marlen-dangkor-boutique.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIXbWFybGVuLWRhbmdrb3ItYm91dGlxdWVIM1gDaHiIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4ApzZ2aIGwAIB0gIkODIwZWZiYzctNTY1NS00NTc3LTgwYzAtNzE5NTcxMGU2NWM22AIG4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=6&checkin_monthday=9&checkin_year=2023&checkout_month=6&checkout_monthday=10&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Twin Room - Free Airport Pickup,32 m²,"KHR 134,113"
3,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,https://www.booking.com/hotel/kh/marlen-dangkor-boutique.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIXbWFybGVuLWRhbmdrb3ItYm91dGlxdWVIM1gDaHiIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4ApzZ2aIGwAIB0gIkODIwZWZiYzctNTY1NS00NTc3LTgwYzAtNzE5NTcxMGU2NWM22AIG4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=6&checkin_monthday=9&checkin_year=2023&checkout_month=6&checkout_monthday=10&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Twin Room - Free Airport Pickup,32 m²,"KHR 149,047"
4,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,https://www.booking.com/hotel/kh/marlen-dangkor-boutique.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIXbWFybGVuLWRhbmdrb3ItYm91dGlxdWVIM1gDaHiIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4ApzZ2aIGwAIB0gIkODIwZWZiYzctNTY1NS00NTc3LTgwYzAtNzE5NTcxMGU2NWM22AIG4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=6&checkin_monthday=9&checkin_year=2023&checkout_month=6&checkout_monthday=10&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,King Suite - Free Airport Pickup,48 m²,"KHR 147,562"
5,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,https://www.booking.com/hotel/kh/marlen-dangkor-boutique.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIXbWFybGVuLWRhbmdrb3ItYm91dGlxdWVIM1gDaHiIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4ApzZ2aIGwAIB0gIkODIwZWZiYzctNTY1NS00NTc3LTgwYzAtNzE5NTcxMGU2NWM22AIG4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=6&checkin_monthday=9&checkin_year=2023&checkout_month=6&checkout_monthday=10&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,King Suite - Free Airport Pickup,48 m²,"KHR 163,939"
6,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,https://www.booking.com/hotel/kh/marlen-dangkor-boutique.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIXbWFybGVuLWRhbmdrb3ItYm91dGlxdWVIM1gDaHiIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4ApzZ2aIGwAIB0gIkODIwZWZiYzctNTY1NS00NTc3LTgwYzAtNzE5NTcxMGU2NWM22AIG4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=6&checkin_monthday=9&checkin_year=2023&checkout_month=6&checkout_monthday=10&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,One-Bedroom Villa - Free Airport Pickup,60 m²,"KHR 187,783"
7,Malenne d'Angkor Residence,"Next to Abacus Restaurant, Abacus Ln, Salakandeng Village, Siem Reap, Cambodia",8.3,https://www.booking.com/hotel/kh/marlen-dangkor-boutique.en-gb.html?aid=356980&label=gog235jc-1FCAsoeEIXbWFybGVuLWRhbmdrb3ItYm91dGlxdWVIM1gDaHiIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4ApzZ2aIGwAIB0gIkODIwZWZiYzctNTY1NS00NTc3LTgwYzAtNzE5NTcxMGU2NWM22AIG4AIB&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=6&checkin_monthday=9&checkin_year=2023&checkout_month=6&checkout_monthday=10&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,One-Bedroom Villa - Free Airport Pickup,60 m²,"KHR 208,657"
