,Name,Adress,Rating,RoomType,RoomSize,Price
0,Babel Siem Reap Guesthouse,"# 738, Salakamroeuk, Wat Bo Road, Siem Reap, Cambodia",8.9,Double Room,30 m²,"KHR 123,717"
1,Babel Siem Reap Guesthouse,"# 738, Salakamroeuk, Wat Bo Road, Siem Reap, Cambodia",8.9,Twin Room,30 m²,"KHR 123,717"
2,Babel Siem Reap Guesthouse,"# 738, Salakamroeuk, Wat Bo Road, Siem Reap, Cambodia",8.9,Triple Room,30 m²,"KHR 144,344"
3,Babel Siem Reap Guesthouse,"# 738, Salakamroeuk, Wat Bo Road, Siem Reap, Cambodia",8.9,Quadruple Room with Private Bathroom,30 m²,"KHR 144,344"
4,Babel Siem Reap Guesthouse,"# 738, Salakamroeuk, Wat Bo Road, Siem Reap, Cambodia",8.9,Double Room with Two Double Beds,30 m²,"KHR 152,595"
