,Name,Adress,Rating,RoomType,RoomSize,Price
0,Sokha Angkor Resort,"National Road No. 6 and Sivatha Street Junction, Siem Reap, Cambodia",8.7,Deluxe Room City View ,38 m²,"KHR 462,858"
1,Sokha Angkor Resort,"National Road No. 6 and Sivatha Street Junction, Siem Reap, Cambodia",8.7,Deluxe Room Pool View,40 m²,"KHR 544,538"
2,Sokha Angkor Resort,"National Road No. 6 and Sivatha Street Junction, Siem Reap, Cambodia",8.7,Club Suite,60 m²,"KHR 1,361,346"
3,Sokha Angkor Resort,"National Road No. 6 and Sivatha Street Junction, Siem Reap, Cambodia",8.7,Deluxe Family Room,76 m²,"KHR 940,566"
