,Name,Adress,Rating,RoomType,RoomSize,Price
0,Jaya House River Park,"River Road, Treang Village, Slar Kram Commune, Siem Reap, Cambodia",9.8,Deluxe Room - Free Airport Transfers + Mini-Bar,38 m²,"KHR 1,031,323"
1,Jaya House River Park,"River Road, Treang Village, Slar Kram Commune, Siem Reap, Cambodia",9.8,Deluxe Twin Room - Free Airport Transfers + Mini-Bar,38 m²,"KHR 1,031,323"
2,Jaya House River Park,"River Road, Treang Village, Slar Kram Commune, Siem Reap, Cambodia",9.8,Junior Suite with Pool View - Free Airport Transfers + Mini-Bar,64 m²,"KHR 1,113,829"
