,Hotel,Price,Location,Url
10,Ta Prohm Hotel & Spa,"158,666",Siem Reap | 0.8 km from centre,https://www.booking.com/hotel/kh/ta-prohm.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=251&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=28268302_0_2_0_0&highlighted_blocks=28268302_0_2_0_0&matching_block_id=28268302_0_2_0_0&sr_pri_blocks=28268302_0_2_0_0__3915&tpi_r=1
11,Lok Taneuy Residence,"182,374",Siem Reap | 1.5 km from centre,https://www.booking.com/hotel/kh/ombra-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=252&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=152468115_367461378_0_0_0&highlighted_blocks=152468115_367461378_0_0_0&matching_block_id=152468115_367461378_0_0_0&sr_pri_blocks=152468115_367461378_0_0_0__4500&tpi_r=2
12,Central Night Hotel,"100,306",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/tanei-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=253&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=27109716_201158871_2_42_0&highlighted_blocks=27109716_201158871_2_42_0&matching_block_id=27109716_201158871_2_42_0&sr_pri_blocks=27109716_201158871_2_42_0__2475&tpi_r=2
13,Rei Kandoeng Angkor,"135,241",Siem Reap | 0.8 km from centre,https://www.booking.com/hotel/kh/rei-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=254&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=169929501_0_2_1_0&highlighted_blocks=169929501_0_2_1_0&matching_block_id=169929501_0_2_1_0&sr_pri_blocks=169929501_0_2_1_0__3337&tpi_r=1&from_sustainable_property_sr=1
14,Three Little Birds,"118,178",Siem Reap | 1.7 km from centre,https://www.booking.com/hotel/kh/three-little-birds.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=255&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=841778805_350922734_2_2_0&highlighted_blocks=841778805_350922734_2_2_0&matching_block_id=841778805_350922734_2_2_0&sr_pri_blocks=841778805_350922734_2_2_0__2916&tpi_r=2&from_sustainable_property_sr=1
15,Angkor Century Resort & Spa,"235,101","Charles de Gaulle, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/angkor-century-resort-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=256&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=25237819_202517907_2_42_0&highlighted_blocks=25237819_202517907_2_42_0&matching_block_id=25237819_202517907_2_42_0&sr_pri_blocks=25237819_202517907_2_42_0__5801&tpi_r=2
16,"Nary Villa, Formerly The Golden Gecko Villa","103,953","Wat Bo Area, Siem Reap | 0.7 km from centre",https://www.booking.com/hotel/kh/panary-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=257&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=112596806_262345198_0_2_0&highlighted_blocks=112596806_262345198_0_2_0&matching_block_id=112596806_262345198_0_2_0&sr_pri_blocks=112596806_262345198_0_2_0__2565&tpi_r=2
17,Aunty's House,"40,528",Siem Reap | 2.1 km from centre,https://www.booking.com/hotel/kh/uncle-39-s-home-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=258&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=341904933_266305285_0_42_0&highlighted_blocks=341904933_266305285_0_42_0&matching_block_id=341904933_266305285_0_42_0&sr_pri_blocks=341904933_266305285_0_42_0__1000&tpi_r=2
18,Authentic Cambodian Angkor Cottage,"147,723",Siem Reap | 4.6 km from centre,https://www.booking.com/hotel/kh/yanick-39-s-angkor-cottage.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=259&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=249316503_201150823_2_41_0&highlighted_blocks=249316503_201150823_2_41_0&matching_block_id=249316503_201150823_2_41_0&sr_pri_blocks=249316503_201150823_2_41_0__3645&tpi_r=2&from_sustainable_property_sr=1
19,The Cockatoo Nature Resort & Spa,"116,598",Siem Reap | 1.3 km from centre,https://www.booking.com/hotel/kh/the-cockatoo-nature-resort-amp-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=260&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__2877&tpi_r=1
20,Siem Reap Friendly House,"80,974",Siem Reap | 3.1 km from centre,https://www.booking.com/hotel/kh/siem-reap-friendly-house.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=261&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=242372201_242610457_2_42_0&highlighted_blocks=242372201_242610457_2_42_0&matching_block_id=242372201_242610457_2_42_0&sr_pri_blocks=242372201_242610457_2_42_0__1998&tpi_r=2
21,Mom's Guesthouse,"86,121","Wat Bo Area, Siem Reap | 0.5 km from centre",https://www.booking.com/hotel/kh/mom-s-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=262&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=27001604_272300698_0_40_0&highlighted_blocks=27001604_272300698_0_40_0&matching_block_id=27001604_272300698_0_40_0&sr_pri_blocks=27001604_272300698_0_40_0__2125&tpi_r=2
22,Parent Heritage Angkor Villa,"91,187",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/parent-heritage-angkor-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=263&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=58181405_237801108_0_2_0&highlighted_blocks=58181405_237801108_0_2_0&matching_block_id=58181405_237801108_0_2_0&sr_pri_blocks=58181405_237801108_0_2_0__2250&tpi_r=2
23,The Grand Cyclo Boutique Suite & Spa,"216,661","Charles de Gaulle, Siem Reap | 1.4 km from centre",https://www.booking.com/hotel/kh/the-cyclo-d-39-angkor-boutique-suite.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=264&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=207345001_230057658_0_2_0&highlighted_blocks=207345001_230057658_0_2_0&matching_block_id=207345001_230057658_0_2_0&sr_pri_blocks=207345001_230057658_0_2_0__5346&tpi_r=2&from_sustainable_property_sr=1
24,Seuya Hotel & Residence,"132,647","Wat Bo Area, Siem Reap | 0.8 km from centre",https://www.booking.com/hotel/kh/diamond-smith.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=265&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__3273&tpi_r=1&from_sustainable_property_sr=1
25,Bong Thom Forest Lodge,"319,520",Siem Reap | 19.1 km from centre,https://www.booking.com/hotel/kh/bong-thom-forest-lodge.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=266&sr_order=popularity&srpvid=42cc76ec557a09c2&srepoch=1680022490&all_sr_blocks=399633205_263207186_2_41_0&highlighted_blocks=399633205_263207186_2_41_0&matching_block_id=399633205_263207186_2_41_0&sr_pri_blocks=399633205_263207186_2_41_0__7884&tpi_r=2
