,Hotel,Price,Location,Url
10,Beat Hotel Siem Reap,"40,122","Taphul Village Area, Siem Reap | 0.9 km from centre",https://www.booking.com/hotel/kh/beat-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=311&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=966623901_369136116_2_42_0&highlighted_blocks=966623901_369136116_2_42_0&matching_block_id=966623901_369136116_2_42_0&sr_pri_blocks=966623901_369136116_2_42_0__990
11,The Bliss Angkor,"202,314","Wat Bo Area, Siem Reap | 0.8 km from centre",https://www.booking.com/hotel/kh/la-rose-blanche-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=312&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=147586902_205637319_2_42_0&highlighted_blocks=147586902_205637319_2_42_0&matching_block_id=147586902_205637319_2_42_0&sr_pri_blocks=147586902_205637319_2_42_0__4992&from_sustainable_property_sr=1
12,La Maison des Bambous Siem Reap,"229,792",Siem Reap | 3.3 km from centre,https://www.booking.com/hotel/kh/la-maison-des-bambous.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=313&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=455156902_180850126_0_2_0&highlighted_blocks=455156902_180850126_0_2_0&matching_block_id=455156902_180850126_0_2_0&sr_pri_blocks=455156902_180850126_0_2_0__5670&from_sustainable_property_sr=1
13,Golden Vishnu Villa,"590,892",Siem Reap | 1.9 km from centre,https://www.booking.com/hotel/kh/golden-vishnu.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=314&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=530920006_341986761_4_2_0&highlighted_blocks=530920006_341986761_4_2_0&matching_block_id=530920006_341986761_4_2_0&sr_pri_blocks=530920006_341986761_4_2_0__14580&from_sustainable_property_sr=1
14,Siem Reap Tevi Residence,"99,901",Siem Reap | 1.3 km from centre,https://www.booking.com/hotel/kh/siem-reap-tevi-residence-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=315&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=883711103_357735404_0_1_0&highlighted_blocks=883711103_357735404_0_1_0&matching_block_id=883711103_357735404_0_1_0&sr_pri_blocks=883711103_357735404_0_1_0__2465
15,Hak Boutique Residence,"114,896",Siem Reap | 2.8 km from centre,https://www.booking.com/hotel/kh/hak-s-guesthouse-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=316&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=31019805_365022442_2_42_0&highlighted_blocks=31019805_365022442_2_42_0&matching_block_id=31019805_365022442_2_42_0&sr_pri_blocks=31019805_365022442_2_42_0__2835
16,Sophat Villa,"145,899",Siem Reap | 1.2 km from centre,https://www.booking.com/hotel/kh/sophat-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=317&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=112616802_84257371_0_0_0&highlighted_blocks=112616802_84257371_0_0_0&matching_block_id=112616802_84257371_0_0_0&sr_pri_blocks=112616802_84257371_0_0_0__3600&from_sustainable_property_sr=1
17,Sokkhak Boutique Resort,"361,101",Siem Reap | 2.1 km from centre,https://www.booking.com/hotel/kh/sokkhak-boutique-and-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=318&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=113110519_259446949_0_41_0&highlighted_blocks=113110519_259446949_0_41_0&matching_block_id=113110519_259446949_0_41_0&sr_pri_blocks=113110519_259446949_0_41_0__8910&from_sustainable_property_sr=1
18,Hello Cambodia Boutique,"350,158",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/hello-cambodia-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=319&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=307874402_150487263_2_42_0&highlighted_blocks=307874402_150487263_2_42_0&matching_block_id=307874402_150487263_2_42_0&sr_pri_blocks=307874402_150487263_2_42_0__8640
19,Vihara Angkor,"138,604","Wat Bo Area, Siem Reap | 1.2 km from centre",https://www.booking.com/hotel/kh/vihara-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=320&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=274631313_362569865_0_0_0&highlighted_blocks=274631313_362569865_0_0_0&matching_block_id=274631313_362569865_0_0_0&sr_pri_blocks=274631313_362569865_0_0_0__3420&from_sustainable_property_sr=1
20,Mane Family Vacation,"701,776",Siem Reap | 2.6 km from centre,https://www.booking.com/hotel/kh/mane-family-vacation-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=321&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=562565801_264222863_2_1_0&highlighted_blocks=562565801_264222863_2_1_0&matching_block_id=562565801_264222863_2_1_0&sr_pri_blocks=562565801_264222863_2_1_0__17316&from_sustainable_property_sr=1
21,Golden Citadel Hotel Siem Reap,"139,293","Wat Bo Area, Siem Reap | 1.5 km from centre",https://www.booking.com/hotel/kh/golden-citadel-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=322&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=245151413_357110214_2_42_0&highlighted_blocks=245151413_357110214_2_42_0&matching_block_id=245151413_357110214_2_42_0&sr_pri_blocks=245151413_357110214_2_42_0__3437
22,Private Villa by The Bliss,"288,881","Wat Bo Area, Siem Reap | 0.9 km from centre",https://www.booking.com/hotel/kh/private-villa-by-the-bliss.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=323&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=957952801_368396336_4_1_0&highlighted_blocks=957952801_368396336_4_1_0&matching_block_id=957952801_368396336_4_1_0&sr_pri_blocks=957952801_368396336_4_1_0__7128
23,Natural Relax Villa,"146,994",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/natural-relax-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=324&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=943561501_366524133_2_0_0&highlighted_blocks=943561501_366524133_2_0_0&matching_block_id=943561501_366524133_2_0_0&sr_pri_blocks=943561501_366524133_2_0_0__3627
24,La San Siem Reap Best Homestay,"419,461",Siem Reap | 1.6 km from centre,https://www.booking.com/hotel/kh/la-san-residence-siem-reap-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=325&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=649919303_295614217_0_0_0&highlighted_blocks=649919303_295614217_0_0_0&matching_block_id=649919303_295614217_0_0_0&sr_pri_blocks=649919303_295614217_0_0_0__10350
25,Ring Boutique Hotel,"129,688",Siem Reap | 1.3 km from centre,https://www.booking.com/hotel/kh/ring-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=326&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=183972109_234445429_2_2_0&highlighted_blocks=183972109_234445429_2_2_0&matching_block_id=183972109_234445429_2_2_0&sr_pri_blocks=183972109_234445429_2_2_0__3200&from_sustainable_property_sr=1
26,Bunwin Siem Reap,"288,151","Wat Bo Area, Siem Reap | 1.4 km from centre",https://www.booking.com/hotel/kh/bunwin-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=327&sr_order=popularity&srpvid=912876f006a502f0&srepoch=1680022498&all_sr_blocks=26764101_366141566_0_41_0&highlighted_blocks=26764101_366141566_0_41_0&matching_block_id=26764101_366141566_0_41_0&sr_pri_blocks=26764101_366141566_0_41_0__7110
