,Hotel,Price,Location,Url
10,Happy Heng Heang Guesthouse,"81,055","Wat Bo Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/happy-heng-heang-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=41&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=882197802_357523989_2_42_0&highlighted_blocks=882197802_357523989_2_42_0&matching_block_id=882197802_357523989_2_42_0&sr_pri_blocks=882197802_357523989_2_42_0__2000&tpi_r=2&from_sustainable_property_sr=1
11,Mango Kesararam,"121,583",Siem Reap | 0.6 km from centre,https://www.booking.com/hotel/kh/maison-kesararam.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=42&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=560337201_210050001_2_2_0&highlighted_blocks=560337201_210050001_2_2_0&matching_block_id=560337201_210050001_2_2_0&sr_pri_blocks=560337201_210050001_2_2_0__3000&tpi_r=2
12,Onederz Siem Reap,"137,024",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/one-stop-hostel-siem-reap-angkor-night-market.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=43&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=159588706_88777196_2_42_0&highlighted_blocks=159588706_88777196_2_42_0&matching_block_id=159588706_88777196_2_42_0&sr_pri_blocks=159588706_88777196_2_42_0__3381&tpi_r=2&from_sustainable_property_sr=1
13,Phan NaTa Apartment,"113,477",Siem Reap | 3 km from centre,https://www.booking.com/hotel/kh/phan-nata-apartment.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=44&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=666895902_342088130_2_0_0&highlighted_blocks=666895902_342088130_2_0_0&matching_block_id=666895902_342088130_2_0_0&sr_pri_blocks=666895902_342088130_2_0_0__2800&tpi_r=2&from_sustainable_property_sr=1
14,Sihariddh BnB Villa,"60,791","Taphul Village Area, Siem Reap | 400 m from centre",https://www.booking.com/hotel/kh/sihariddh-bnb-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=45&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=905473301_361626592_2_2_0&highlighted_blocks=905473301_361626592_2_2_0&matching_block_id=905473301_361626592_2_2_0&sr_pri_blocks=905473301_361626592_2_2_0__1500&tpi_r=2
15,Angkor Hotel,"111,694","National Road 6, Siem Reap | 1 km from centre",https://www.booking.com/hotel/kh/angkor-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=46&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=40574301_0_2_0_0&highlighted_blocks=40574301_0_2_0_0&matching_block_id=40574301_0_2_0_0&sr_pri_blocks=40574301_0_2_0_0__2756&tpi_r=1
16,The Funky Village,"59,454",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/funky-flashpacker.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=47&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=129867545_355396706_2_2_0&highlighted_blocks=129867545_355396706_2_2_0&matching_block_id=129867545_355396706_2_2_0&sr_pri_blocks=129867545_355396706_2_2_0__1467&tpi_r=2&from_sustainable_property_sr=1
17,Khmer House Boutique,"243,449","Wat Bo Area, Siem Reap | 0.9 km from centre",https://www.booking.com/hotel/kh/khmer-house-boutique-krong-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=48&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=909823901_0_2_1_0&highlighted_blocks=909823901_0_2_1_0&matching_block_id=909823901_0_2_1_0&sr_pri_blocks=909823901_0_2_1_0__6007&tpi_r=1&from_sustainable_property_sr=1
18,Kesya Hotel,"151,573","Wat Bo Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/hollywood-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=49&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=107860045_359793920_2_2_0&highlighted_blocks=107860045_359793920_2_2_0&matching_block_id=107860045_359793920_2_2_0&sr_pri_blocks=107860045_359793920_2_2_0__3740&tpi_r=2&from_sustainable_property_sr=1
19,Maison Polanka,"1,118,562",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/maison-polanka.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=50&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=43793614_369087481_0_1_0&highlighted_blocks=43793614_369087481_0_1_0&matching_block_id=43793614_369087481_0_1_0&sr_pri_blocks=43793614_369087481_0_1_0__27600&tpi_r=2&from_sustainable_property_sr=1
20,Green Amazon Residence Hotel,"128,027",Siem Reap | 2.1 km from centre,https://www.booking.com/hotel/kh/green-amazon-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=51&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=275894616_367744754_0_42_0&highlighted_blocks=275894616_367744754_0_42_0&matching_block_id=275894616_367744754_0_42_0&sr_pri_blocks=275894616_367744754_0_42_0__3159&tpi_r=2&from_sustainable_property_sr=1
21,Mane Boutique Hotel & Spa,"447,425",Siem Reap | 1.4 km from centre,https://www.booking.com/hotel/kh/mane-boutique-amp-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=52&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=120073002_328120518_2_0_0&highlighted_blocks=120073002_328120518_2_0_0&matching_block_id=120073002_328120518_2_0_0&sr_pri_blocks=120073002_328120518_2_0_0__11040&tpi_r=2&from_sustainable_property_sr=1
22,Blanc Smith Residence,"258,363",Siem Reap | 0.8 km from centre,https://www.booking.com/hotel/kh/blanc-smith-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=53&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=407826602_338991536_4_2_0&highlighted_blocks=407826602_338991536_4_2_0&matching_block_id=407826602_338991536_4_2_0&sr_pri_blocks=407826602_338991536_4_2_0__6375&tpi_r=2&from_sustainable_property_sr=1
23,Araya Angkor Residence,"229,792",Siem Reap | 1.6 km from centre,https://www.booking.com/hotel/kh/araya-angkor-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=54&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=556940202_365265791_0_42_0&highlighted_blocks=556940202_365265791_0_42_0&matching_block_id=556940202_365265791_0_42_0&sr_pri_blocks=556940202_365265791_0_42_0__5670&tpi_r=2&from_sustainable_property_sr=1
24,Navutu Dreams Resort & Wellness Retreat,"495,328",Siem Reap | 2.5 km from centre,https://www.booking.com/hotel/kh/navutu-dreams-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=55&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=39586301_361884766_2_41_0&highlighted_blocks=39586301_361884766_2_41_0&matching_block_id=39586301_361884766_2_41_0&sr_pri_blocks=39586301_361884766_2_41_0__12222&tpi_r=2&from_sustainable_property_sr=1
25,Central Indochine D'angkor Hotel,"168,676",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/central-indochine-d-39-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=56&sr_order=popularity&srpvid=238e762aa76e025b&srepoch=1680022103&all_sr_blocks=159594408_0_2_1_0&highlighted_blocks=159594408_0_2_1_0&matching_block_id=159594408_0_2_1_0&sr_pri_blocks=159594408_0_2_1_0__4162&tpi_r=1&from_sustainable_property_sr=1
