,Hotel,Price,Location,Url
0,Angkor Green Gardens by Dara,"841,353","National Road 6, Siem Reap | 3.5 km from centre",https://www.booking.com/hotel/kh/angkor-green-garden-by-dara.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=151&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__20760&tpi_r=1&from_sustainable_property_sr=1
1,Villa Um Theara - Siem Reap,"87,540","Wat Bo Area, Siem Reap | 500 m from centre",https://www.booking.com/hotel/kh/villa-um-theara.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=152&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=54439501_0_2_0_0&highlighted_blocks=54439501_0_2_0_0&matching_block_id=54439501_0_2_0_0&sr_pri_blocks=54439501_0_2_0_0__2160&tpi_r=1&from_sustainable_property_sr=1
2,Bayon Modern Residence,"167,784",Siem Reap | 1.5 km from centre,https://www.booking.com/hotel/kh/plumeria-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=275899004_368283891_2_1_0&highlighted_blocks=275899004_368283891_2_1_0&matching_block_id=275899004_368283891_2_1_0&sr_pri_blocks=275899004_368283891_2_1_0__4140&tpi_r=2&from_sustainable_property_sr=1
3,La Residence WatBo Hotel,"200,612","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/la-niche-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=154&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=84370502_370155019_0_42_0&highlighted_blocks=84370502_370155019_0_42_0&matching_block_id=84370502_370155019_0_42_0&sr_pri_blocks=84370502_370155019_0_42_0__4950&tpi_r=2
4,De Sarann Villa,"497,882","Charles de Gaulle, Siem Reap | 1.8 km from centre",https://www.booking.com/hotel/kh/de-sarann-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=155&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=124944108_364310285_3_41_0&highlighted_blocks=124944108_364310285_3_41_0&matching_block_id=124944108_364310285_3_41_0&sr_pri_blocks=124944108_364310285_3_41_0__12285&tpi_r=2&from_sustainable_property_sr=1
5,Realkhom Homestay,"48,876",Siem Reap | 3.2 km from centre,https://www.booking.com/hotel/kh/realkhom-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=156&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=363744002_118991036_2_0_0&highlighted_blocks=363744002_118991036_2_0_0&matching_block_id=363744002_118991036_2_0_0&sr_pri_blocks=363744002_118991036_2_0_0__1206&tpi_r=2&from_sustainable_property_sr=1
6,Sok Hotel And Coffee,"136,781","Taphul Village Area, Siem Reap | 450 m from centre",https://www.booking.com/hotel/kh/sok-and-coffee.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=920280702_368016273_2_0_0&highlighted_blocks=920280702_368016273_2_0_0&matching_block_id=920280702_368016273_2_0_0&sr_pri_blocks=920280702_368016273_2_0_0__3375&tpi_r=2&from_sustainable_property_sr=1
7,Home Indochine D'angkor Hotel,"118,178","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/angkor-spirit-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=158&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=61701904_369010741_0_42_0&highlighted_blocks=61701904_369010741_0_42_0&matching_block_id=61701904_369010741_0_42_0&sr_pri_blocks=61701904_369010741_0_42_0__2916&tpi_r=2&from_sustainable_property_sr=1
8,Sokchea Angkor Hotel,"197,005","National Road 6, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/sokchea-angkor-hotel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=159&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=25298006_0_2_0_0&highlighted_blocks=25298006_0_2_0_0&matching_block_id=25298006_0_2_0_0&sr_pri_blocks=25298006_0_2_0_0__4861&tpi_r=1
9,Atelier Hotel,"173,256",Siem Reap | 0.6 km from centre,https://www.booking.com/hotel/kh/atelier.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=160&sr_order=popularity&srpvid=849376e8be670483&srepoch=1680022481&all_sr_blocks=765197705_333967937_0_42_0&highlighted_blocks=765197705_333967937_0_42_0&matching_block_id=765197705_333967937_0_42_0&sr_pri_blocks=765197705_333967937_0_42_0__4275&tpi_r=2&from_sustainable_property_sr=1
