,Hotel,Price,Location,Url
0,Bunyong Homestay,"109,425",Siem Reap | 3.6 km from centre,https://www.booking.com/hotel/kh/bunyong-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=271&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=142442801_105580434_2_17_0&highlighted_blocks=142442801_105580434_2_17_0&matching_block_id=142442801_105580434_2_17_0&sr_pri_blocks=142442801_105580434_2_17_0__2700&tpi_r=2&from_sustainable_property_sr=1
1,Siem Reap Friendly House,"80,974",Siem Reap | 3.1 km from centre,https://www.booking.com/hotel/kh/siem-reap-friendly-house.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=272&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=242372201_242610457_2_42_0&highlighted_blocks=242372201_242610457_2_42_0&matching_block_id=242372201_242610457_2_42_0&sr_pri_blocks=242372201_242610457_2_42_0__1998&tpi_r=2
2,La Villa d'Alex,"109,425",Siem Reap | 3.9 km from centre,https://www.booking.com/hotel/kh/la-villa-d-39-alex.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=273&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=977471001_370058074_2_2_0&highlighted_blocks=977471001_370058074_2_2_0&matching_block_id=977471001_370058074_2_2_0&sr_pri_blocks=977471001_370058074_2_2_0__2700&tpi_r=2&from_sustainable_property_sr=1
3,Reveal Angkor Hotel,"200,855","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/reveal-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=274&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=460679701_211200615_0_41_0&highlighted_blocks=460679701_211200615_0_41_0&matching_block_id=460679701_211200615_0_41_0&sr_pri_blocks=460679701_211200615_0_41_0__4956&tpi_r=2
4,Royal Empire Premium Hotel,"241,504","National Road 6, Siem Reap | 2.1 km from centre",https://www.booking.com/hotel/kh/royal-empire-premium.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=275&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=106521901_0_2_1_0&highlighted_blocks=106521901_0_2_1_0&matching_block_id=106521901_0_2_1_0&sr_pri_blocks=106521901_0_2_1_0__5959&tpi_r=1&from_sustainable_property_sr=1
5,MOONSHINE GUESTHOUSE&RESTAURANT,"182,374",Siem Reap | 0.9 km from centre,https://www.booking.com/hotel/kh/moonshine-guesthouse-amp-restaurant.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=276&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=936748201_365828587_2_0_0&highlighted_blocks=936748201_365828587_2_0_0&matching_block_id=936748201_365828587_2_0_0&sr_pri_blocks=936748201_365828587_2_0_0__4500&tpi_r=2
6,Monoreach Angkor Hotel,"185,373","National Road 6, Siem Reap | 2 km from centre",https://www.booking.com/hotel/kh/monoreach-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=277&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=25610903_242523221_0_42_0&highlighted_blocks=25610903_242523221_0_42_0&matching_block_id=25610903_242523221_0_42_0&sr_pri_blocks=25610903_242523221_0_42_0__4574&tpi_r=2&from_sustainable_property_sr=1
7,The Village Homestay,"182,374",Siem Reap | 9.4 km from centre,https://www.booking.com/hotel/kh/run-ta-aek-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=278&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=949025601_367571806_2_1_0&highlighted_blocks=949025601_367571806_2_1_0&matching_block_id=949025601_367571806_2_1_0&sr_pri_blocks=949025601_367571806_2_1_0__4500&tpi_r=2&from_sustainable_property_sr=1
8,Mohasal Angkor Boutique,"114,896",Siem Reap | 1.8 km from centre,https://www.booking.com/hotel/kh/mohasal-angkor-boutique-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=279&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=907963302_361973835_2_0_0&highlighted_blocks=907963302_361973835_2_0_0&matching_block_id=907963302_361973835_2_0_0&sr_pri_blocks=907963302_361973835_2_0_0__2835&tpi_r=2&from_sustainable_property_sr=1
9,JP Prana Hotel,"243,166",Siem Reap | 1.7 km from centre,https://www.booking.com/hotel/kh/na-ta-nha-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=280&sr_order=popularity&srpvid=b1287638e37c008a&srepoch=1680022129&all_sr_blocks=85787134_299069076_2_42_0&highlighted_blocks=85787134_299069076_2_42_0&matching_block_id=85787134_299069076_2_42_0&sr_pri_blocks=85787134_299069076_2_42_0__6000&tpi_r=2
