,Hotel,Price,Location,Url
20,Nika's House,"120,570",Siem Reap | 1.5 km from centre,https://www.booking.com/hotel/kh/nika-39-s-house.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=321&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=231053004_230671620_0_2_0&highlighted_blocks=231053004_230671620_0_2_0&matching_block_id=231053004_230671620_0_2_0&sr_pri_blocks=231053004_230671620_0_2_0__2975
21,The Bliss Angkor,"207,501","Wat Bo Area, Siem Reap | 0.8 km from centre",https://www.booking.com/hotel/kh/la-rose-blanche-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=322&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=147586902_205637319_2_42_0&highlighted_blocks=147586902_205637319_2_42_0&matching_block_id=147586902_205637319_2_42_0&sr_pri_blocks=147586902_205637319_2_42_0__5120&from_sustainable_property_sr=1
22,Angkor Vattanakpheap Villa,"82,068",Siem Reap | 1.7 km from centre,https://www.booking.com/hotel/kh/angkor-vattanakpheap-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=323&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=967509001_369202162_2_0_0&highlighted_blocks=967509001_369202162_2_0_0&matching_block_id=967509001_369202162_2_0_0&sr_pri_blocks=967509001_369202162_2_0_0__2025
23,Regency Angkor Hotel,"218,849","Charles de Gaulle, Siem Reap | 1.6 km from centre",https://www.booking.com/hotel/kh/regency-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=324&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=77605203_277898508_0_41_0&highlighted_blocks=77605203_277898508_0_41_0&matching_block_id=77605203_277898508_0_41_0&sr_pri_blocks=77605203_277898508_0_41_0__5400
24,Savada Angkor Boutique Hotel,"124,014",Siem Reap | 1.9 km from centre,https://www.booking.com/hotel/kh/savada-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=325&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=209117901_359039901_2_42_0&highlighted_blocks=209117901_359039901_2_42_0&matching_block_id=209117901_359039901_2_42_0&sr_pri_blocks=209117901_359039901_2_42_0__3060
25,Cheata Residence,"139,091",Siem Reap | 4.5 km from centre,https://www.booking.com/hotel/kh/cheata-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=326&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=413971501_211536089_0_41_0&highlighted_blocks=413971501_211536089_0_41_0&matching_block_id=413971501_211536089_0_41_0&sr_pri_blocks=413971501_211536089_0_41_0__3432&from_sustainable_property_sr=1
26,Pages Rooms Hotel,"202,638","Wat Bo Area, Siem Reap | 0.7 km from centre",https://www.booking.com/hotel/kh/pages-rooms-hotel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=327&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=113483402_201642915_2_0_0&highlighted_blocks=113483402_201642915_2_0_0&matching_block_id=113483402_201642915_2_0_0&sr_pri_blocks=113483402_201642915_2_0_0__5000
27,Sakmut Hotel & Spa,"283,693","National Road 6, Siem Reap | 2 km from centre",https://www.booking.com/hotel/kh/sakmut-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=28&hapos=328&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=195748302_335345623_0_41_0&highlighted_blocks=195748302_335345623_0_41_0&matching_block_id=195748302_335345623_0_41_0&sr_pri_blocks=195748302_335345623_0_41_0__7000&from_sustainable_property_sr=1
28,The Bygone,"141,847",Siem Reap | 0.9 km from centre,https://www.booking.com/hotel/kh/the-bygone.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=29&hapos=329&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=931835901_365254735_2_41_0&highlighted_blocks=931835901_365254735_2_41_0&matching_block_id=931835901_365254735_2_41_0&sr_pri_blocks=931835901_365254735_2_41_0__3500&from_sustainable_property_sr=1
29,BB Angkor Green Resort,"481,468",Siem Reap | 5.6 km from centre,https://www.booking.com/hotel/kh/bb-angkor-green-resort-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=30&hapos=330&sr_order=popularity&srpvid=ec4976eec81f0686&srepoch=1680022495&all_sr_blocks=399914102_123412789_0_0_0&highlighted_blocks=399914102_123412789_0_0_0&matching_block_id=399914102_123412789_0_0_0&sr_pri_blocks=399914102_123412789_0_0_0__11880
