,Hotel,Price,Location,Url
0,kakrona pouk homestay,"65,655",Siem Reap | 14.9 km from centre,https://www.booking.com/hotel/kh/kakrona-pouk-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=211&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=446479207_231144298_0_41_0&highlighted_blocks=446479207_231144298_0_41_0&matching_block_id=446479207_231144298_0_41_0&sr_pri_blocks=446479207_231144298_0_41_0__1620&tpi_r=2
1,The Cyclo d'Angkor Boutique Hotel,"128,959","Charles de Gaulle, Siem Reap | 1.4 km from centre",https://www.booking.com/hotel/kh/the-cyclo-d-39-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=212&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=100255501_299019380_0_1_0&highlighted_blocks=100255501_299019380_0_1_0&matching_block_id=100255501_299019380_0_1_0&sr_pri_blocks=100255501_299019380_0_1_0__3182&tpi_r=2&from_sustainable_property_sr=1
2,P5 Angkor Residence,"131,309","Charles de Gaulle, Siem Reap | 1.2 km from centre",https://www.booking.com/hotel/kh/in-miles-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=213&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=100447616_243341899_0_1_0&highlighted_blocks=100447616_243341899_0_1_0&matching_block_id=100447616_243341899_0_1_0&sr_pri_blocks=100447616_243341899_0_1_0__3240&tpi_r=2
3,The Oasis Harbor,"132,971","Wat Bo Area, Siem Reap | 1.4 km from centre",https://www.booking.com/hotel/kh/the-moon-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=214&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=32743301_203870629_0_42_0&highlighted_blocks=32743301_203870629_0_42_0&matching_block_id=32743301_203870629_0_42_0&sr_pri_blocks=32743301_203870629_0_42_0__3281&tpi_r=2&from_sustainable_property_sr=1
4,Molito Blanc Postel,"136,173",Siem Reap | 2 km from centre,https://www.booking.com/hotel/kh/molito-blanc-postel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=215&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=482909206_265008596_2_42_0&highlighted_blocks=482909206_265008596_2_42_0&matching_block_id=482909206_265008596_2_42_0&sr_pri_blocks=482909206_265008596_2_42_0__3360&tpi_r=2
5,Bun Kao Guesthouse,"48,187","Wat Bo Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/bun-kao-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=216&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=44237803_0_2_0_0&highlighted_blocks=44237803_0_2_0_0&matching_block_id=44237803_0_2_0_0&sr_pri_blocks=44237803_0_2_0_0__1189&tpi_r=1&from_sustainable_property_sr=1
6,Mohasal Angkor Boutique,"65,655",Siem Reap | 1.8 km from centre,https://www.booking.com/hotel/kh/mohasal-angkor-boutique-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=217&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=907963302_361973835_2_0_0&highlighted_blocks=907963302_361973835_2_0_0&matching_block_id=907963302_361973835_2_0_0&sr_pri_blocks=907963302_361973835_2_0_0__1620&tpi_r=2&from_sustainable_property_sr=1
7,Montra Nivesha Residence,"411,639","Charles de Gaulle, Siem Reap | 1.7 km from centre",https://www.booking.com/hotel/kh/hanumanalaya-boutique-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=218&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=32887326_0_2_1_0&highlighted_blocks=32887326_0_2_1_0&matching_block_id=32887326_0_2_1_0&sr_pri_blocks=32887326_0_2_1_0__10157&tpi_r=1&from_sustainable_property_sr=1
8,Apsara Centrepole Hotel,"112,707","Sok San Road, Siem Reap | 0.8 km from centre",https://www.booking.com/hotel/kh/apsara-centrepole.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=219&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=37837605_0_2_0_0&highlighted_blocks=37837605_0_2_0_0&matching_block_id=37837605_0_2_0_0&sr_pri_blocks=37837605_0_2_0_0__2781&tpi_r=1&from_sustainable_property_sr=1
9,Empress Angkor Resort & Spa,"455,936","National Road 6, Siem Reap | 3.6 km from centre",https://www.booking.com/hotel/kh/empress-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=220&sr_order=popularity&srpvid=6be676ea2fa10251&srepoch=1680022487&all_sr_blocks=17272302_204776870_2_41_0&highlighted_blocks=17272302_204776870_2_41_0&matching_block_id=17272302_204776870_2_41_0&sr_pri_blocks=17272302_204776870_2_41_0__11250&tpi_r=2&from_sustainable_property_sr=1
