,Hotel,Price,Location,Url
10,Central Corner d'Angkor,"139,861","Wat Bo Area, Siem Reap | 1 km from centre",https://www.booking.com/hotel/kh/central-blanc-d-39-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=101&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=275857801_369010807_2_42_0&highlighted_blocks=275857801_369010807_2_42_0&matching_block_id=275857801_369010807_2_42_0&sr_pri_blocks=275857801_369010807_2_42_0__3451&tpi_r=2
11,Kouprey Hotel,"93,213","National Road 6, Siem Reap | 1.8 km from centre",https://www.booking.com/hotel/kh/kou-prey-hotel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=102&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=120134505_0_2_1_0&highlighted_blocks=120134505_0_2_1_0&matching_block_id=120134505_0_2_1_0&sr_pri_blocks=120134505_0_2_1_0__2300&tpi_r=1
12,Viroth's Hotel,"774,888","Wat Bo Area, Siem Reap | 0.7 km from centre",https://www.booking.com/hotel/kh/viroth-hotel-new-wing.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=103&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=133035501_369897906_0_41_0&highlighted_blocks=133035501_369897906_0_41_0&matching_block_id=133035501_369897906_0_41_0&sr_pri_blocks=133035501_369897906_0_41_0__19120&tpi_r=2&from_sustainable_property_sr=1
13,La Bastide de Caro,"186,022",Siem Reap | 0.8 km from centre,https://www.booking.com/hotel/kh/la-bastide-de-caro.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=104&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=862877504_354291377_2_41_0&highlighted_blocks=862877504_354291377_2_41_0&matching_block_id=862877504_354291377_2_41_0&sr_pri_blocks=862877504_354291377_2_41_0__4590&tpi_r=2&from_sustainable_property_sr=1
14,Naga Angkor Hostel,"54,874",Siem Reap | 450 m from centre,https://www.booking.com/hotel/kh/naga-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=105&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=58022103_0_2_0_0&highlighted_blocks=58022103_0_2_0_0&matching_block_id=58022103_0_2_0_0&sr_pri_blocks=58022103_0_2_0_0__1354&tpi_r=1
15,Mad Monkey Hostel Siem Reap,"90,903",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/mad-monkey-hostel-siem-reap-krong-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=106&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__2243&tpi_r=1&from_sustainable_property_sr=1
16,THE PRIVILEGE FLOOR by Lotus Blanc,"311,860","National Road 6, Siem Reap | 2.1 km from centre",https://www.booking.com/hotel/kh/the-privilege-floor-lotus-blanc.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=107&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=114551916_259876532_2_1_0&highlighted_blocks=114551916_259876532_2_1_0&matching_block_id=114551916_259876532_2_1_0&sr_pri_blocks=114551916_259876532_2_1_0__7695&tpi_r=2&from_sustainable_property_sr=1
17,Yi family Homestay,"54,712",Siem Reap | 5 km from centre,https://www.booking.com/hotel/kh/family-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=108&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=256933210_271944812_2_42_0&highlighted_blocks=256933210_271944812_2_42_0&matching_block_id=256933210_271944812_2_42_0&sr_pri_blocks=256933210_271944812_2_42_0__1350&tpi_r=2&from_sustainable_property_sr=1
18,Central Indochine D'angkor Hotel,"112,464",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/central-indochine-d-39-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=109&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=159594408_0_2_1_0&highlighted_blocks=159594408_0_2_1_0&matching_block_id=159594408_0_2_1_0&sr_pri_blocks=159594408_0_2_1_0__2775&tpi_r=1&from_sustainable_property_sr=1
19,Bou Savy Guesthouse,"108,533",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/bou-savy-bed-and-breakfast.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=110&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=26701603_264843952_0_42_0&highlighted_blocks=26701603_264843952_0_42_0&matching_block_id=26701603_264843952_0_42_0&sr_pri_blocks=26701603_264843952_0_42_0__2678&tpi_r=2&from_sustainable_property_sr=1
20,The Privilege Boutique,"204,259","Wat Bo Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/the-privilege-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=111&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=191545201_191655220_2_1_0&highlighted_blocks=191545201_191655220_2_1_0&matching_block_id=191545201_191655220_2_1_0&sr_pri_blocks=191545201_191655220_2_1_0__5040&tpi_r=2&from_sustainable_property_sr=1
21,Siem Reap Pub Hostel,"64,844",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/siem-reap-pub-hostel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=112&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=162094901_355407837_2_42_0&highlighted_blocks=162094901_355407837_2_42_0&matching_block_id=162094901_355407837_2_42_0&sr_pri_blocks=162094901_355407837_2_42_0__1600&tpi_r=2
22,BLANK GUEST HOUSE,"72,950",Siem Reap | 1.3 km from centre,https://www.booking.com/hotel/kh/blank-guest-house.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=113&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=933811903_365463764_0_2_0&highlighted_blocks=933811903_365463764_0_2_0&matching_block_id=933811903_365463764_0_2_0&sr_pri_blocks=933811903_365463764_0_2_0__1800&tpi_r=2
23,Bopha Wat Bo Residence,"170,540","Wat Bo Area, Siem Reap | 1.2 km from centre",https://www.booking.com/hotel/kh/bopha-watbo-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=114&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=900405904_360721038_2_0_0&highlighted_blocks=900405904_360721038_2_0_0&matching_block_id=900405904_360721038_2_0_0&sr_pri_blocks=900405904_360721038_2_0_0__4208&tpi_r=2&from_sustainable_property_sr=1
24,Ladear Angkor Boutique,"130,945","Wat Bo Area, Siem Reap | 1.2 km from centre",https://www.booking.com/hotel/kh/ladear-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=115&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=118853001_237418175_2_42_0&highlighted_blocks=118853001_237418175_2_42_0&matching_block_id=118853001_237418175_2_42_0&sr_pri_blocks=118853001_237418175_2_42_0__3231&tpi_r=2&from_sustainable_property_sr=1
25,Monthara Angkor Residence,"291,799","Taphul Village Area, Siem Reap | 400 m from centre",https://www.booking.com/hotel/kh/monthara-angkor-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-03&checkout=2023-04-04&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=116&sr_order=popularity&srpvid=bb7576e3996801a8&srepoch=1680022472&all_sr_blocks=238457905_278823871_0_41_0&highlighted_blocks=238457905_278823871_0_41_0&matching_block_id=238457905_278823871_0_41_0&sr_pri_blocks=238457905_278823871_0_41_0__7200&tpi_r=2&from_sustainable_property_sr=1
