,Hotel,Price,Location,Url
20,Phonluer Angkor Homestay - Airport Free Pickup,"60,791",Siem Reap | 15.5 km from centre,https://www.booking.com/hotel/kh/siemreap-city-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=350&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__5694&tpi_r=1&from_sustainable_property_sr=1
21,Mekong Angkor Deluxe Hotel,"145,899","Taphul Village Area, Siem Reap | 250 m from centre",https://www.booking.com/hotel/kh/bamboo-real-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=351&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=217899404_97408175_2_41_0&highlighted_blocks=217899404_97408175_2_41_0&matching_block_id=217899404_97408175_2_41_0&sr_pri_blocks=217899404_97408175_2_41_0__1500&tpi_r=2
22,Tropical Bamboo,"410,626",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/mekong-angkor-deluxe.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=352&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=122546416_0_2_0_0&highlighted_blocks=122546416_0_2_0_0&matching_block_id=122546416_0_2_0_0&sr_pri_blocks=122546416_0_2_0_0__3600&tpi_r=1
23,Central Private Pool Villa by LC,"607,914",Siem Reap | 1.9 km from centre,https://www.booking.com/hotel/kh/tropical-bamboo-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=353&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=977726801_370077932_2_1_0&highlighted_blocks=977726801_370077932_2_1_0&matching_block_id=977726801_370077932_2_1_0&sr_pri_blocks=977726801_370077932_2_1_0__10132&tpi_r=2
24,Villa b.Maison d'Hôtes Angkor,"364,748",Siem Reap | 1.5 km from centre,https://www.booking.com/hotel/kh/siem-reap-private-pool-villa-by-lucky-courtyard.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=354&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=881647801_366530678_10_42_0&highlighted_blocks=881647801_366530678_10_42_0&matching_block_id=881647801_366530678_10_42_0&sr_pri_blocks=881647801_366530678_10_42_0__15000&tpi_r=2&from_sustainable_property_sr=1
25,Sampeah Retreat Villa,"1,358,039",Siem Reap | 3.5 km from centre,https://www.booking.com/hotel/kh/villa-b-maison-d-39-hotes-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=355&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=136409803_94678141_2_33_0&highlighted_blocks=136409803_94678141_2_33_0&matching_block_id=136409803_94678141_2_33_0&sr_pri_blocks=136409803_94678141_2_33_0__9000&tpi_r=2
26,Chansor Community Homestay 4,"1,033,454",Siem Reap | 24.4 km from centre,https://www.booking.com/hotel/kh/sampeah-retreat-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=356&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=469859104_366218226_6_2_0&highlighted_blocks=469859104_366218226_6_2_0&matching_block_id=469859104_366218226_6_2_0&sr_pri_blocks=469859104_366218226_6_2_0__33509&tpi_r=2&from_sustainable_property_sr=1
27,THE PLACE Hostel & Pool Bar,"55,442",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/prithy-amp-mutta-community-homestay-chansor-3-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=357&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=422281501_179428089_1_85_0%2C422281501_179428089_1_85_0&highlighted_blocks=422281501_179428089_1_85_0%2C422281501_179428089_1_85_0&matching_block_id=422281501_179428089_1_85_0&sr_pri_blocks=422281501_179428089_1_85_0__12750%2C422281501_179428089_1_85_0__12750&tpi_r=2
28,Rubi’s Siem Reap Hostel Tour&Guide,"40,528","Sok San Road, Siem Reap | 1.3 km from centre",https://www.booking.com/hotel/kh/tu-casa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=28&hapos=358&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=182221015_353865498_1_42_0%2C182221015_353865498_1_42_0&highlighted_blocks=182221015_353865498_1_42_0%2C182221015_353865498_1_42_0&matching_block_id=182221015_353865498_1_42_0&sr_pri_blocks=182221015_353865498_1_42_0__684%2C182221015_353865498_1_42_0__684&tpi_r=2&from_sustainable_property_sr=1
29,Chansor Community Homestay 11,"1,033,454",Siem Reap | 24.4 km from centre,https://www.booking.com/hotel/kh/rubis-siem-reap-hostel-tour-amp-guide.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=29&hapos=359&sr_order=popularity&srpvid=6771763cf922068e&srepoch=1680022138&all_sr_blocks=909558202_370423121_1_42_0%2C909558202_370423121_1_42_0&highlighted_blocks=909558202_370423121_1_42_0%2C909558202_370423121_1_42_0&matching_block_id=909558202_370423121_1_42_0&sr_pri_blocks=909558202_370423121_1_42_0__500%2C909558202_370423121_1_42_0__500&tpi_r=2
