,Hotel,Price,Location,Url
10,Won Residence & Spa,"276,236",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/won-residence-amp-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=161&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=287880603_350998426_0_42_0&highlighted_blocks=287880603_350998426_0_42_0&matching_block_id=287880603_350998426_0_42_0&sr_pri_blocks=287880603_350998426_0_42_0__6816&tpi_r=2&from_sustainable_property_sr=1
11,Aroma Angkor Boutique Hotel,"426,756","Taphul Village Area, Siem Reap | 350 m from centre",https://www.booking.com/hotel/kh/aroma-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=162&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=273151008_279475818_0_0_0&highlighted_blocks=273151008_279475818_0_0_0&matching_block_id=273151008_279475818_0_0_0&sr_pri_blocks=273151008_279475818_0_0_0__10530&tpi_r=2
12,EQUiNOX D' ANGKOR,"218,849",Siem Reap | 1.6 km from centre,https://www.booking.com/hotel/kh/green-leaf-boutique-hotel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=128518019_368468272_0_42_0&highlighted_blocks=128518019_368468272_0_42_0&matching_block_id=128518019_368468272_0_42_0&sr_pri_blocks=128518019_368468272_0_42_0__5400&tpi_r=2&from_sustainable_property_sr=1
13,HAN & DANIEL VILLA BOUTIQUE,"163,813",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/sakara-boutique-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=164&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=85586203_186595789_0_42_0&highlighted_blocks=85586203_186595789_0_42_0&matching_block_id=85586203_186595789_0_42_0&sr_pri_blocks=85586203_186595789_0_42_0__4042&tpi_r=2&from_sustainable_property_sr=1
14,Luxury Siem Reap Private Pool Villa by La San,"1,337,411",Siem Reap | 350 m from centre,https://www.booking.com/hotel/kh/luxury-siem-reap-private-pool-villa-by-la-san.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=165&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=864984301_354641815_2_0_0&highlighted_blocks=864984301_354641815_2_0_0&matching_block_id=864984301_354641815_2_0_0&sr_pri_blocks=864984301_354641815_2_0_0__33000&tpi_r=2
15,Okay 1 Villa,"85,716","Taphul Village Area, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/okay-1-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=166&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=29941305_0_2_0_0&highlighted_blocks=29941305_0_2_0_0&matching_block_id=29941305_0_2_0_0&sr_pri_blocks=29941305_0_2_0_0__2115&tpi_r=1&from_sustainable_property_sr=1
16,Khun Pich Apartments,"121,583",Siem Reap | 1.9 km from centre,https://www.booking.com/hotel/kh/khun-pich-apartments-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=167&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=700044001_365323444_2_0_0&highlighted_blocks=700044001_365323444_2_0_0&matching_block_id=700044001_365323444_2_0_0&sr_pri_blocks=700044001_365323444_2_0_0__3000&tpi_r=2&from_sustainable_property_sr=1
17,MEN's Resort & Spa (Gay Hotel),"302,012",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/men-s-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=32433901_88878129_0_1_0&highlighted_blocks=32433901_88878129_0_1_0&matching_block_id=32433901_88878129_0_1_0&sr_pri_blocks=32433901_88878129_0_1_0__7452&tpi_r=2
18,The Twizt - Lifestyle Hostel,"66,911","Old French Quarter, Siem Reap | 200 m from centre",https://www.booking.com/hotel/kh/the-twizt-lifestyle-hostel-siem-reap12.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=169&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__1651&tpi_r=1
19,Enjoy boutique,"412,166",Siem Reap | 3.7 km from centre,https://www.booking.com/hotel/kh/enjoy-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=170&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=918990601_363501765_2_1_0&highlighted_blocks=918990601_363501765_2_1_0&matching_block_id=918990601_363501765_2_1_0&sr_pri_blocks=918990601_363501765_2_1_0__10170&tpi_r=2
20,The Royal Family Suites by Memoire Palace Resort & Spa,"586,070",Siem Reap | 2.3 km from centre,https://www.booking.com/hotel/kh/the-royal-family-suite-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=171&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__14461&tpi_r=1&from_sustainable_property_sr=1
21,Memoire Palace Resort & Spa,"667,003",Siem Reap | 2.3 km from centre,https://www.booking.com/hotel/kh/memoire-palace-resort-amp-spa-svay-dangkum-commune-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=172&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=286261907_133716334_2_41_0&highlighted_blocks=286261907_133716334_2_41_0&matching_block_id=286261907_133716334_2_41_0&sr_pri_blocks=286261907_133716334_2_41_0__16458&tpi_r=2&from_sustainable_property_sr=1
22,Asanak D'Angkor Boutique Hotel,"353,076",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/asanak-d-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=173&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=86057407_369482644_0_2_0&highlighted_blocks=86057407_369482644_0_2_0&matching_block_id=86057407_369482644_0_2_0&sr_pri_blocks=86057407_369482644_0_2_0__8712&tpi_r=2
23,Long Night Siem Reap Hotel,"79,637",Siem Reap | 1.3 km from centre,https://www.booking.com/hotel/kh/long-night-siem-reap-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=174&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=842870805_0_2_0_0&highlighted_blocks=842870805_0_2_0_0&matching_block_id=842870805_0_2_0_0&sr_pri_blocks=842870805_0_2_0_0__1965&tpi_r=1&from_sustainable_property_sr=1
24,Empress Angkor Resort & Spa,"506,595","National Road 6, Siem Reap | 3.6 km from centre",https://www.booking.com/hotel/kh/empress-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=175&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=17272302_204776870_2_41_0&highlighted_blocks=17272302_204776870_2_41_0&matching_block_id=17272302_204776870_2_41_0&sr_pri_blocks=17272302_204776870_2_41_0__12500&tpi_r=2&from_sustainable_property_sr=1
25,Molito Blanc Postel,"156,599",Siem Reap | 2 km from centre,https://www.booking.com/hotel/kh/molito-blanc-postel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=176&sr_order=popularity&srpvid=9fe27632274000e7&srepoch=1680022118&all_sr_blocks=482909206_265008596_2_42_0&highlighted_blocks=482909206_265008596_2_42_0&matching_block_id=482909206_265008596_2_42_0&sr_pri_blocks=482909206_265008596_2_42_0__3864&tpi_r=2
