,Hotel,Price,Location,Url
0,Molito Blanc Postel,"156,599",Siem Reap | 2 km from centre,https://www.booking.com/hotel/kh/molito-blanc-postel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=151&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=482909206_265008596_2_42_0&highlighted_blocks=482909206_265008596_2_42_0&matching_block_id=482909206_265008596_2_42_0&sr_pri_blocks=482909206_265008596_2_42_0__3864
1,Authentic Cambodian Angkor Cottage,"147,723",Siem Reap | 4.6 km from centre,https://www.booking.com/hotel/kh/yanick-39-s-angkor-cottage.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=152&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=249316503_201150823_2_41_0&highlighted_blocks=249316503_201150823_2_41_0&matching_block_id=249316503_201150823_2_41_0&sr_pri_blocks=249316503_201150823_2_41_0__3645&from_sustainable_property_sr=1
2,Golden Vishnu Villa,"532,533",Siem Reap | 1.9 km from centre,https://www.booking.com/hotel/kh/golden-vishnu.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=530920004_341986761_4_2_0&highlighted_blocks=530920004_341986761_4_2_0&matching_block_id=530920004_341986761_4_2_0&sr_pri_blocks=530920004_341986761_4_2_0__13140&from_sustainable_property_sr=1
3,Angkor Century Resort & Spa,"235,101","Charles de Gaulle, Siem Reap | 0.6 km from centre",https://www.booking.com/hotel/kh/angkor-century-resort-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=154&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=25237819_202517907_2_42_0&highlighted_blocks=25237819_202517907_2_42_0&matching_block_id=25237819_202517907_2_42_0&sr_pri_blocks=25237819_202517907_2_42_0__5801
4,Rei Kandoeng Angkor,"143,995",Siem Reap | 0.8 km from centre,https://www.booking.com/hotel/kh/rei-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=155&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=169929501_367984988_2_2_0&highlighted_blocks=169929501_367984988_2_2_0&matching_block_id=169929501_367984988_2_2_0&sr_pri_blocks=169929501_367984988_2_2_0__3553&from_sustainable_property_sr=1
5,Cambana d'Angkor Suites,"265,253","National Road 6, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/cambana-d-39-angkor-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=156&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=119639203_234620463_0_42_0&highlighted_blocks=119639203_234620463_0_42_0&matching_block_id=119639203_234620463_0_42_0&sr_pri_blocks=119639203_234620463_0_42_0__6545&from_sustainable_property_sr=1
6,Ladear Privilege Rooms,"168,190","Wat Bo Area, Siem Reap | 1.2 km from centre",https://www.booking.com/hotel/kh/ladear-privilege-rooms.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=180336501_342081157_2_42_0&highlighted_blocks=180336501_342081157_2_42_0&matching_block_id=180336501_342081157_2_42_0&sr_pri_blocks=180336501_342081157_2_42_0__4150&from_sustainable_property_sr=1
7,Shadow Angkor Residence,"240,288",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/shadow-angkor-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=158&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=171945901_105960779_2_42_0&highlighted_blocks=171945901_105960779_2_42_0&matching_block_id=171945901_105960779_2_42_0&sr_pri_blocks=171945901_105960779_2_42_0__5929
8,Park Hyatt Siem Reap,"1,338,262",Siem Reap | 350 m from centre,https://www.booking.com/hotel/kh/park-hyatt-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=159&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=57975015_327156706_2_2_0&highlighted_blocks=57975015_327156706_2_2_0&matching_block_id=57975015_327156706_2_2_0&sr_pri_blocks=57975015_327156706_2_2_0__33021&from_sustainable_property_sr=1
9,Mom's Guesthouse,"86,121","Wat Bo Area, Siem Reap | 0.5 km from centre",https://www.booking.com/hotel/kh/mom-s-guesthouse.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=160&sr_order=popularity&srpvid=b80b763070e50303&srepoch=1680022115&all_sr_blocks=27001604_272300698_0_40_0&highlighted_blocks=27001604_272300698_0_40_0&matching_block_id=27001604_272300698_0_40_0&sr_pri_blocks=27001604_272300698_0_40_0__2125
