,Hotel,Price,Location,Url
10,Central Suite Residence,"293,987","Sok San Road, Siem Reap | 0.8 km from centre",https://www.booking.com/hotel/kh/central-suite-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=251&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=167115801_368553484_2_1_0&highlighted_blocks=167115801_368553484_2_1_0&matching_block_id=167115801_368553484_2_1_0&sr_pri_blocks=167115801_368553484_2_1_0__7254&tpi_r=2
11,Heng Long Villa,"182,374","Taphul Village Area, Siem Reap | 450 m from centre",https://www.booking.com/hotel/kh/heng-long-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=252&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=892006901_369940384_2_0_0&highlighted_blocks=892006901_369940384_2_0_0&matching_block_id=892006901_369940384_2_0_0&sr_pri_blocks=892006901_369940384_2_0_0__4500&tpi_r=2&from_sustainable_property_sr=1
12,La Residence WatBo Hotel,"328,274","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/la-niche-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=253&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=84370502_370155019_0_42_0&highlighted_blocks=84370502_370155019_0_42_0&matching_block_id=84370502_370155019_0_42_0&sr_pri_blocks=84370502_370155019_0_42_0__8100&tpi_r=2
13,Tan Sokchea Boutique,"161,219",Siem Reap | 0.8 km from centre,https://www.booking.com/hotel/kh/tan-sokchea-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=254&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=686773201_279215594_2_0_0&highlighted_blocks=686773201_279215594_2_0_0&matching_block_id=686773201_279215594_2_0_0&sr_pri_blocks=686773201_279215594_2_0_0__3978&tpi_r=2
14,Royal Empire Premium Hotel,"241,504","National Road 6, Siem Reap | 2.1 km from centre",https://www.booking.com/hotel/kh/royal-empire-premium.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=255&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=106521901_0_2_1_0&highlighted_blocks=106521901_0_2_1_0&matching_block_id=106521901_0_2_1_0&sr_pri_blocks=106521901_0_2_1_0__5959&tpi_r=1&from_sustainable_property_sr=1
15,Angkor Rendezvous (Pool Villa),"755,029",Siem Reap | 2.8 km from centre,https://www.booking.com/hotel/kh/angkorrendezvousvilla.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=256&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=206048407_97313171_0_2_0&highlighted_blocks=206048407_97313171_0_2_0&matching_block_id=206048407_97313171_0_2_0&sr_pri_blocks=206048407_97313171_0_2_0__18630&tpi_r=2
16,Noni Tree Hostel,"99,333",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/noni-tree-hostel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=257&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=407408201_0_2_0_0&highlighted_blocks=407408201_0_2_0_0&matching_block_id=407408201_0_2_0_0&sr_pri_blocks=407408201_0_2_0_0__2451&tpi_r=1&from_sustainable_property_sr=1
17,House of Mango,"303,146","Charles de Gaulle, Siem Reap | 1.4 km from centre",https://www.booking.com/hotel/kh/house-of-the-mango-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=258&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=660192901_348850379_0_0_0&highlighted_blocks=660192901_348850379_0_0_0&matching_block_id=660192901_348850379_0_0_0&sr_pri_blocks=660192901_348850379_0_0_0__7480&tpi_r=2&from_sustainable_property_sr=1
18,Angkor Sweet Night Hotel,"218,849","Wat Bo Area, Siem Reap | 1.3 km from centre",https://www.booking.com/hotel/kh/lay-sung-angkor-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=259&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=112285511_244456410_0_42_0&highlighted_blocks=112285511_244456410_0_42_0&matching_block_id=112285511_244456410_0_42_0&sr_pri_blocks=112285511_244456410_0_42_0__5400&tpi_r=2
19,Java Wooden Villa & Residence,"364,748",Siem Reap | 2.3 km from centre,https://www.booking.com/hotel/kh/java-wooden-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=260&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=159902901_261894342_0_42_0&highlighted_blocks=159902901_261894342_0_42_0&matching_block_id=159902901_261894342_0_42_0&sr_pri_blocks=159902901_261894342_0_42_0__9000&tpi_r=2&from_sustainable_property_sr=1
20,Angkor Leap Hotel,"202,111",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/angkor-leap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=261&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=900422403_0_2_0_0&highlighted_blocks=900422403_0_2_0_0&matching_block_id=900422403_0_2_0_0&sr_pri_blocks=900422403_0_2_0_0__4987&tpi_r=1&from_sustainable_property_sr=1
21,Hak Boutique Residence,"180,550",Siem Reap | 2.8 km from centre,https://www.booking.com/hotel/kh/hak-s-guesthouse-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=262&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=31019804_365022442_2_42_0&highlighted_blocks=31019804_365022442_2_42_0&matching_block_id=31019804_365022442_2_42_0&sr_pri_blocks=31019804_365022442_2_42_0__4455&tpi_r=2
22,Private Villa by The Bliss,"437,698","Wat Bo Area, Siem Reap | 0.9 km from centre",https://www.booking.com/hotel/kh/private-villa-by-the-bliss.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=263&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=957952801_368396336_4_1_0&highlighted_blocks=957952801_368396336_4_1_0&matching_block_id=957952801_368396336_4_1_0&sr_pri_blocks=957952801_368396336_4_1_0__10800&tpi_r=2
23,Bunyong Homestay,"109,425",Siem Reap | 3.6 km from centre,https://www.booking.com/hotel/kh/bunyong-homestay.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=264&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=142442805_105580434_2_17_0&highlighted_blocks=142442805_105580434_2_17_0&matching_block_id=142442805_105580434_2_17_0&sr_pri_blocks=142442805_105580434_2_17_0__2700&tpi_r=2&from_sustainable_property_sr=1
24,Siem Reap Friendly House,"80,974",Siem Reap | 3.1 km from centre,https://www.booking.com/hotel/kh/siem-reap-friendly-house.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=265&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=242372201_242610457_2_42_0&highlighted_blocks=242372201_242610457_2_42_0&matching_block_id=242372201_242610457_2_42_0&sr_pri_blocks=242372201_242610457_2_42_0__1998&tpi_r=2
25,Golden Butterfly Villa,"175,282",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/golden-butterfly-villa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=266&sr_order=popularity&srpvid=54a276367cf300f2&srepoch=1680022127&all_sr_blocks=49979901_229831154_0_2_0&highlighted_blocks=49979901_229831154_0_2_0&matching_block_id=49979901_229831154_0_2_0&sr_pri_blocks=49979901_229831154_0_2_0__4325&tpi_r=2
