,Hotel,Price,Location,Url
0,Blanc Smith Hotel,"218,849","Sok San Road, Siem Reap | 1.7 km from centre",https://www.booking.com/hotel/kh/blanc-smith.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=91&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=949884301_369225246_2_41_0&highlighted_blocks=949884301_369225246_2_41_0&matching_block_id=949884301_369225246_2_41_0&sr_pri_blocks=949884301_369225246_2_41_0__5400&from_sustainable_property_sr=1
1,Rambutan Resort – Siem Reap,"285,760",Siem Reap | 1 km from centre,https://www.booking.com/hotel/kh/golden-banana-boutique-resort-and.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=92&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=27222007_218766280_0_41_0&highlighted_blocks=27222007_218766280_0_41_0&matching_block_id=27222007_218766280_0_41_0&sr_pri_blocks=27222007_218766280_0_41_0__7051&from_sustainable_property_sr=1
2,Lynnaya Urban River Resort,"401,669","Wat Bo Area, Siem Reap | 350 m from centre",https://www.booking.com/hotel/kh/lynna-urban-river-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=93&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=115036301_369403888_2_41_0&highlighted_blocks=115036301_369403888_2_41_0&matching_block_id=115036301_369403888_2_41_0&sr_pri_blocks=115036301_369403888_2_41_0__9911&from_sustainable_property_sr=1
3,Angkor Hotel,"154,005","National Road 6, Siem Reap | 1 km from centre",https://www.booking.com/hotel/kh/angkor-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=94&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=40574301_204675475_0_0_0&highlighted_blocks=40574301_204675475_0_0_0&matching_block_id=40574301_204675475_0_0_0&sr_pri_blocks=40574301_204675475_0_0_0__3800
4,Steung Siemreap Hotel,"223,915",Siem Reap | 0.6 km from centre,https://www.booking.com/hotel/kh/steung-siemreap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=95&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=23998102_265528129_0_41_0&highlighted_blocks=23998102_265528129_0_41_0&matching_block_id=23998102_265528129_0_41_0&sr_pri_blocks=23998102_265528129_0_41_0__5525&from_sustainable_property_sr=1
5,Treeline Urban Resort,"729,497","Wat Bo Area, Siem Reap | 0.5 km from centre",https://www.booking.com/hotel/kh/treeline-urban-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=96&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=361199905_361037038_0_1_0&highlighted_blocks=361199905_361037038_0_1_0&matching_block_id=361199905_361037038_0_1_0&sr_pri_blocks=361199905_361037038_0_1_0__18000&from_sustainable_property_sr=1
6,Apsara Residence Hotel,"337,190","Wat Bo Area, Siem Reap | 0.7 km from centre",https://www.booking.com/hotel/kh/apsara-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=97&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=150195907_339576970_2_41_0&highlighted_blocks=150195907_339576970_2_41_0&matching_block_id=150195907_339576970_2_41_0&sr_pri_blocks=150195907_339576970_2_41_0__8320&from_sustainable_property_sr=1
7,Riversoul Boutique,"182,779","Wat Bo Area, Siem Reap | 400 m from centre",https://www.booking.com/hotel/kh/riversoul-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=98&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=202681403_351406706_2_2_0&highlighted_blocks=202681403_351406706_2_2_0&matching_block_id=202681403_351406706_2_2_0&sr_pri_blocks=202681403_351406706_2_2_0__4510&from_sustainable_property_sr=1
8,Golden Temple Retreat,"487,061",Siem Reap | 1.2 km from centre,https://www.booking.com/hotel/kh/golden-temple-retreat.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=99&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=209122413_95734726_0_2_0&highlighted_blocks=209122413_95734726_0_2_0&matching_block_id=209122413_95734726_0_2_0&sr_pri_blocks=209122413_95734726_0_2_0__12018&from_sustainable_property_sr=1
9,Borei Angkor Resort & Spa,"338,122","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/borei.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=100&sr_order=popularity&srpvid=5106762d8002001a&srepoch=1680022109&all_sr_blocks=3681317_119919603_2_1_0&highlighted_blocks=3681317_119919603_2_1_0&matching_block_id=3681317_119919603_2_1_0&sr_pri_blocks=3681317_119919603_2_1_0__8343&from_sustainable_property_sr=1
